SellOrderId,BuyOrderId,Price,Quantity,Timestamp
20964,10948,91.40,12,2026-09-13 17:44:33.147
20966,23785,90.94,26,2026-09-13 17:44:33.147
20966,23802,91.05,21,2026-09-13 17:44:33.147
20971,20956,97.11,59,2026-09-13 17:44:33.147
20973,20956,97.11,29,2026-09-13 17:44:33.147
20973,23658,97.22,4,2026-09-13 17:44:33.147
20974,5941,95.59,17,2026-09-13 17:44:33.147
20974,23706,95.62,36,2026-09-13 17:44:33.147
20975,20914,95.53,14,2026-09-13 17:44:33.147
20975,5612,95.54,15,2026-09-13 17:44:33.147
3919,20976,99.39,27,2026-09-13 17:44:33.147
3828,20976,99.38,49,2026-09-13 17:44:33.147
20986,23694,93.85,12,2026-09-13 17:44:33.147
20991,3763,93.94,8,2026-09-13 17:44:33.147
20991,20872,93.95,32,2026-09-13 17:44:33.147
20991,3545,93.99,14,2026-09-13 17:44:33.147
5632,20992,98.48,27,2026-09-13 17:44:33.147
5869,20992,98.48,64,2026-09-13 17:44:33.147
20993,23590,94.18,11,2026-09-13 17:44:33.147
20985,20995,100.13,41,2026-09-13 17:44:33.147
10891,20995,100.00,6,2026-09-13 17:44:33.147
20998,5940,94.68,71,2026-09-13 17:44:33.147
10891,20999,100.00,48,2026-09-13 17:44:33.147
5781,20999,99.99,2,2026-09-13 17:44:33.147
21000,23607,92.21,40,2026-09-13 17:44:33.147
21000,5606,92.22,47,2026-09-13 17:44:33.147
21000,5639,92.22,1,2026-09-13 17:44:33.147
3963,12762,90.37,6,2026-09-13 17:44:33.147
20962,21001,97.38,77,2026-09-13 17:44:33.147
21002,20990,97.13,5,2026-09-13 17:44:33.147
21002,20994,97.14,4,2026-09-13 17:44:33.147
23697,3964,99.85,6,2026-09-13 17:44:33.147
23765,3964,99.74,56,2026-09-13 17:44:33.147
20954,3964,99.71,22,2026-09-13 17:44:33.147
3967,23804,94.31,22,2026-09-13 17:44:33.147
3967,5974,94.36,11,2026-09-13 17:44:33.147
3970,5612,95.54,20,2026-09-13 17:44:33.147
3970,10981,95.54,19,2026-09-13 17:44:33.147
5897,3972,99.91,9,2026-09-13 17:44:33.147
23762,3972,99.88,18,2026-09-13 17:44:33.147
20988,3973,100.42,8,2026-09-13 17:44:33.148
3974,3815,90.64,54,2026-09-13 17:44:33.148
3974,5527,90.65,24,2026-09-13 17:44:33.148
3974,20968,90.66,6,2026-09-13 17:44:33.148
3977,23658,97.22,29,2026-09-13 17:44:33.148
3978,23678,93.58,61,2026-09-13 17:44:33.148
3978,15407,93.59,35,2026-09-13 17:44:33.148
5781,3980,99.99,18,2026-09-13 17:44:33.148
3984,23657,90.88,4,2026-09-13 17:44:33.148
3985,20997,93.18,94,2026-09-13 17:44:33.148
3986,23624,94.28,73,2026-09-13 17:44:33.148
20962,3987,97.38,9,2026-09-13 17:44:33.148
23813,3987,97.33,32,2026-09-13 17:44:33.148
3988,23657,90.88,46,2026-09-13 17:44:33.148
3988,10941,90.90,47,2026-09-13 17:44:33.148
3948,21003,99.94,70,2026-09-13 17:44:33.148
23762,21007,99.88,18,2026-09-13 17:44:33.148
23776,21007,99.88,12,2026-09-13 17:44:33.148
23713,21007,99.87,9,2026-09-13 17:44:33.148
21011,5964,91.84,58,2026-09-13 17:44:33.148
21015,20997,93.18,6,2026-09-13 17:44:33.148
21015,5962,93.22,26,2026-09-13 17:44:33.148
21015,20984,93.23,45,2026-09-13 17:44:33.148
21015,20785,93.25,21,2026-09-13 17:44:33.148
21017,5656,93.72,18,2026-09-13 17:44:33.148
21017,23714,93.73,61,2026-09-13 17:44:33.148
21018,23802,91.05,47,2026-09-13 17:44:33.148
21018,23703,91.06,1,2026-09-13 17:44:33.148
21018,5574,91.08,9,2026-09-13 17:44:33.148
21020,23818,95.45,27,2026-09-13 17:44:33.148
21020,10981,95.54,19,2026-09-13 17:44:33.148
21020,3689,95.55,38,2026-09-13 17:44:33.148
21021,20785,93.25,11,2026-09-13 17:44:33.148
21022,21016,93.53,51,2026-09-13 17:44:33.148
21022,15407,93.59,25,2026-09-13 17:44:33.148
21022,5707,93.59,6,2026-09-13 17:44:33.148
21023,23613,93.29,31,2026-09-13 17:44:33.148
21023,20977,93.31,14,2026-09-13 17:44:33.148
21026,23749,95.26,19,2026-09-13 17:44:33.148
21027,23694,93.85,39,2026-09-13 17:44:33.148
21027,3909,93.92,19,2026-09-13 17:44:33.148
21027,20931,93.93,34,2026-09-13 17:44:33.148
21029,5574,91.08,45,2026-09-13 17:44:33.148
21029,10888,91.08,39,2026-09-13 17:44:33.148
23795,21030,99.09,36,2026-09-13 17:44:33.148
5931,21030,99.07,19,2026-09-13 17:44:33.148
21031,5875,95.30,26,2026-09-13 17:44:33.148
21031,23815,95.30,39,2026-09-13 17:44:33.148
20685,21032,100.90,32,2026-09-13 17:44:33.148
21034,21033,96.57,8,2026-09-13 17:44:33.148
21034,3965,96.80,40,2026-09-13 17:44:33.148
21036,20785,93.25,12,2026-09-13 17:44:33.149
21037,15437,94.81,14,2026-09-13 17:44:33.149
10968,21038,98.93,69,2026-09-13 17:44:33.149
23794,21038,98.90,16,2026-09-13 17:44:33.149
21039,5964,91.84,2,2026-09-13 17:44:33.149
21039,23645,91.87,18,2026-09-13 17:44:33.149
21039,23693,91.90,20,2026-09-13 17:44:33.149
21041,20931,93.93,11,2026-09-13 17:44:33.149
3659,21045,99.13,35,2026-09-13 17:44:33.149
3969,21049,98.53,46,2026-09-13 17:44:33.149
21050,23841,98.26,33,2026-09-13 17:44:33.149
23779,23841,98.11,30,2026-09-13 17:44:33.149
23844,5420,90.14,33,2026-09-13 17:44:33.149
23844,23709,90.14,11,2026-09-13 17:44:33.149
23846,5965,97.24,25,2026-09-13 17:44:33.149
23846,23656,97.25,20,2026-09-13 17:44:33.149
23847,3965,96.80,2,2026-09-13 17:44:33.149
23848,20994,97.14,44,2026-09-13 17:44:33.149
23848,23656,97.25,3,2026-09-13 17:44:33.149
21051,3950,90.46,9,2026-09-13 17:44:33.149
21051,23774,90.46,5,2026-09-13 17:44:33.149
21052,21046,93.22,34,2026-09-13 17:44:33.149
21052,20785,93.25,10,2026-09-13 17:44:33.149
21052,20983,93.26,4,2026-09-13 17:44:33.149
21057,23840,93.38,63,2026-09-13 17:44:33.149
5539,21058,100.85,40,2026-09-13 17:44:33.149
5809,21058,100.73,18,2026-09-13 17:44:33.149
23784,21058,100.73,31,2026-09-13 17:44:33.149
21013,21058,100.72,8,2026-09-13 17:44:33.149
5782,21059,98.98,71,2026-09-13 17:44:33.149
21061,20983,93.26,13,2026-09-13 17:44:33.149
21062,10886,90.84,16,2026-09-13 17:44:33.149
21062,10966,90.84,12,2026-09-13 17:44:33.149
21062,23842,90.87,10,2026-09-13 17:44:33.149
21063,20978,96.40,10,2026-09-13 17:44:33.149
21066,20961,92.45,24,2026-09-13 17:44:33.149
21069,23287,92.68,13,2026-09-13 17:44:33.149
21069,2898,92.68,32,2026-09-13 17:44:33.149
21070,3572,90.49,17,2026-09-13 17:44:33.149
21070,10856,90.50,13,2026-09-13 17:44:33.149
21070,23699,90.50,62,2026-09-13 17:44:33.149
2873,21073,100.95,10,2026-09-13 17:44:33.149
21074,23590,94.18,26,2026-09-13 17:44:33.149
21074,23827,94.18,59,2026-09-13 17:44:33.149
5753,21075,99.26,17,2026-09-13 17:44:33.149
21078,23777,93.37,86,2026-09-13 17:44:33.149
21078,23840,93.38,3,2026-09-13 17:44:33.149
21083,5884,94.66,42,2026-09-13 17:44:33.150
21083,5940,94.68,24,2026-09-13 17:44:33.150
21005,21084,98.76,32,2026-09-13 17:44:33.150
21085,2952,92.77,25,2026-09-13 17:44:33.150
21085,3898,92.78,22,2026-09-13 17:44:33.150
21085,10998,92.82,14,2026-09-13 17:44:33.150
21087,21082,95.51,11,2026-09-13 17:44:33.150
21087,3689,95.55,3,2026-09-13 17:44:33.150
21087,3374,95.56,18,2026-09-13 17:44:33.150
21087,3456,95.56,47,2026-09-13 17:44:33.150
21068,21088,100.91,14,2026-09-13 17:44:33.150
23060,21090,99.34,3,2026-09-13 17:44:33.150
10909,21094,97.69,13,2026-09-13 17:44:33.150
5739,21094,97.65,28,2026-09-13 17:44:33.150
10836,21094,97.65,5,2026-09-13 17:44:33.150
5855,21094,97.65,6,2026-09-13 17:44:33.150
21089,21095,100.96,74,2026-09-13 17:44:33.150
20954,21096,99.71,19,2026-09-13 17:44:33.150
21098,23656,97.25,22,2026-09-13 17:44:33.150
21099,21035,94.32,60,2026-09-13 17:44:33.150
21099,5974,94.36,40,2026-09-13 17:44:33.150
21101,23656,97.25,38,2026-09-13 17:44:33.150
21102,21076,91.47,61,2026-09-13 17:44:33.150
21102,23660,91.48,7,2026-09-13 17:44:33.150
21102,23810,91.50,2,2026-09-13 17:44:33.150
21106,3965,96.80,2,2026-09-13 17:44:33.150
21106,3981,96.91,21,2026-09-13 17:44:33.150
21106,3982,96.93,12,2026-09-13 17:44:33.150
21106,21048,96.95,34,2026-09-13 17:44:33.150
5781,21107,99.99,67,2026-09-13 17:44:33.150
23779,21108,98.11,3,2026-09-13 17:44:33.150
21109,23815,95.30,61,2026-09-13 17:44:33.150
21109,5983,95.30,8,2026-09-13 17:44:33.150
21109,3456,95.56,6,2026-09-13 17:44:33.150
21109,21040,95.56,2,2026-09-13 17:44:33.150
21111,23702,97.30,21,2026-09-13 17:44:33.150
21112,21104,95.07,5,2026-09-13 17:44:33.150
21113,23800,95.84,24,2026-09-13 17:44:33.150
21113,23719,95.94,6,2026-09-13 17:44:33.150
21113,10989,96.00,23,2026-09-13 17:44:33.150
21113,23829,96.02,24,2026-09-13 17:44:33.150
21114,21086,93.18,9,2026-09-13 17:44:33.150
21114,21110,93.23,69,2026-09-13 17:44:33.150
21114,20983,93.26,6,2026-09-13 17:44:33.150
21115,20978,96.40,11,2026-09-13 17:44:33.150
21117,5716,92.47,20,2026-09-13 17:44:33.150
21117,5205,92.60,39,2026-09-13 17:44:33.150
21118,5923,92.12,10,2026-09-13 17:44:33.150
21118,23789,92.13,13,2026-09-13 17:44:33.150
21118,5639,92.22,2,2026-09-13 17:44:33.150
21118,5857,92.23,42,2026-09-13 17:44:33.150
21121,23749,95.26,11,2026-09-13 17:44:33.151
21123,5633,93.77,23,2026-09-13 17:44:33.151
21123,15529,93.79,7,2026-09-13 17:44:33.151
21124,5974,94.36,46,2026-09-13 17:44:33.151
21124,21060,94.45,33,2026-09-13 17:44:33.151
5931,21126,99.07,24,2026-09-13 17:44:33.151
5980,21126,99.05,39,2026-09-13 17:44:33.151
5551,3990,100.40,8,2026-09-13 17:44:33.151
23740,3990,100.39,32,2026-09-13 17:44:33.151
3992,20968,90.66,56,2026-09-13 17:44:33.151
3994,21040,95.56,10,2026-09-13 17:44:33.151
21111,3996,97.28,31,2026-09-13 17:44:33.151
21091,3997,100.75,22,2026-09-13 17:44:33.151
23713,3998,99.87,56,2026-09-13 17:44:33.151
5505,4001,99.97,25,2026-09-13 17:44:33.151
3924,4001,99.96,2,2026-09-13 17:44:33.151
4002,20978,96.40,9,2026-09-13 17:44:33.151
4002,21004,96.53,35,2026-09-13 17:44:33.151
4002,21048,96.95,17,2026-09-13 17:44:33.151
4004,21060,94.45,4,2026-09-13 17:44:33.151
4004,5973,94.50,14,2026-09-13 17:44:33.151
4004,20981,94.52,57,2026-09-13 17:44:33.151
4004,3081,94.56,13,2026-09-13 17:44:33.151
3273,4013,99.23,3,2026-09-13 17:44:33.151
4017,5857,92.23,34,2026-09-13 17:44:33.151
4017,3548,92.24,5,2026-09-13 17:44:33.151
4017,23641,92.27,46,2026-09-13 17:44:33.151
4022,20488,90.33,11,2026-09-13 17:44:33.151
4025,4021,96.80,13,2026-09-13 17:44:33.151
4025,21048,96.95,11,2026-09-13 17:44:33.151
4025,21093,96.97,25,2026-09-13 17:44:33.151
4027,3764,90.43,3,2026-09-13 17:44:33.151
4027,3879,90.44,3,2026-09-13 17:44:33.151
4027,23774,90.46,25,2026-09-13 17:44:33.151
4027,20732,90.47,45,2026-09-13 17:44:33.151
21054,4028,97.56,56,2026-09-13 17:44:33.151
4030,4026,95.99,94,2026-09-13 17:44:33.151
20907,4032,100.56,41,2026-09-13 17:44:33.151
23761,4033,99.24,80,2026-09-13 17:44:33.151
4035,20968,90.66,4,2026-09-13 17:44:33.151
4035,21065,90.66,33,2026-09-13 17:44:33.151
21071,4037,98.31,26,2026-09-13 17:44:33.151
23779,4037,98.11,13,2026-09-13 17:44:33.151
23799,4037,98.04,46,2026-09-13 17:44:33.151
4038,21093,96.97,14,2026-09-13 17:44:33.151
4038,4010,97.17,27,2026-09-13 17:44:33.151
3567,4039,100.71,35,2026-09-13 17:44:33.152
5947,4039,100.71,2,2026-09-13 17:44:33.152
21064,4041,97.34,85,2026-09-13 17:44:33.152
4042,3081,94.56,24,2026-09-13 17:44:33.152
4042,23217,94.58,21,2026-09-13 17:44:33.152
5980,4043,99.05,36,2026-09-13 17:44:33.152
5878,4043,99.04,12,2026-09-13 17:44:33.152
4047,4031,96.47,61,2026-09-13 17:44:33.152
4047,4010,97.17,32,2026-09-13 17:44:33.152
4048,23217,94.58,15,2026-09-13 17:44:33.152
4049,21100,96.30,54,2026-09-13 17:44:33.152
4049,4010,97.17,3,2026-09-13 17:44:33.152
4049,23656,97.25,11,2026-09-13 17:44:33.152
4049,21125,97.26,4,2026-09-13 17:44:33.152
12606,4050,100.70,33,2026-09-13 17:44:33.152
3659,4051,99.13,11,2026-09-13 17:44:33.152
4052,15529,93.79,1,2026-09-13 17:44:33.152
4053,4040,95.77,79,2026-09-13 17:44:33.152
4054,15496,94.85,17,2026-09-13 17:44:33.152
4054,23630,94.85,17,2026-09-13 17:44:33.152
4054,3555,94.86,20,2026-09-13 17:44:33.152
4055,5993,90.55,11,2026-09-13 17:44:33.152
4058,10948,91.40,14,2026-09-13 17:44:33.152
4059,4014,93.57,12,2026-09-13 17:44:33.152
4061,5738,91.18,7,2026-09-13 17:44:33.152
4062,4015,92.19,70,2026-09-13 17:44:33.152
4062,23641,92.27,10,2026-09-13 17:44:33.152
4062,23711,92.29,18,2026-09-13 17:44:33.152
4064,4026,95.99,1,2026-09-13 17:44:33.152
4064,23829,96.02,15,2026-09-13 17:44:33.152
21064,4069,97.34,2,2026-09-13 17:44:33.152
23813,4069,97.33,25,2026-09-13 17:44:33.152
21111,4069,97.28,9,2026-09-13 17:44:33.152
4072,5951,90.74,22,2026-09-13 17:44:33.152
4072,20982,90.74,16,2026-09-13 17:44:33.152
4072,23842,90.87,32,2026-09-13 17:44:33.152
4074,21010,91.72,36,2026-09-13 17:44:33.152
17501,21125,97.26,47,2026-09-13 17:44:33.152
17504,21125,97.26,41,2026-09-13 17:44:33.152
17505,15437,94.81,23,2026-09-13 17:44:33.152
17505,10869,94.81,9,2026-09-13 17:44:33.152
23759,17507,99.53,19,2026-09-13 17:44:33.152
5472,17507,99.52,28,2026-09-13 17:44:33.152
10863,17507,99.52,3,2026-09-13 17:44:33.152
21012,17507,99.46,23,2026-09-13 17:44:33.152
5855,17509,97.65,46,2026-09-13 17:44:33.152
17518,5492,92.84,40,2026-09-13 17:44:33.152
17519,4014,93.57,53,2026-09-13 17:44:33.152
23799,17521,98.04,18,2026-09-13 17:44:33.152
20987,17521,98.02,75,2026-09-13 17:44:33.152
5855,17521,97.65,7,2026-09-13 17:44:33.152
17523,21125,97.26,6,2026-09-13 17:44:33.153
17523,4069,97.41,15,2026-09-13 17:44:33.153
17524,20983,93.26,26,2026-09-13 17:44:33.153
17524,20977,93.31,9,2026-09-13 17:44:33.153
21072,17527,99.39,61,2026-09-13 17:44:33.153
17529,5707,93.59,69,2026-09-13 17:44:33.153
17529,3274,93.60,13,2026-09-13 17:44:33.153
17529,5838,93.60,11,2026-09-13 17:44:33.153
17529,3293,93.61,4,2026-09-13 17:44:33.153
17529,3809,93.61,0,2026-09-13 17:44:33.153
17523,17532,97.17,77,2026-09-13 17:44:33.153
21103,17533,99.09,22,2026-09-13 17:44:33.153
17535,4040,95.77,4,2026-09-13 17:44:33.153
17537,5926,92.90,2,2026-09-13 17:44:33.153
17537,5920,92.91,23,2026-09-13 17:44:33.153
17537,4012,92.93,60,2026-09-13 17:44:33.153
17543,23693,91.90,7,2026-09-13 17:44:33.153
17544,23827,94.18,37,2026-09-13 17:44:33.153
17544,23725,94.20,22,2026-09-13 17:44:33.153
17547,3609,95.21,7,2026-09-13 17:44:33.153
17547,3847,95.22,41,2026-09-13 17:44:33.153
21013,17548,100.72,16,2026-09-13 17:44:33.153
5947,17548,100.71,11,2026-09-13 17:44:33.153
17549,21028,91.79,20,2026-09-13 17:44:33.153
17550,20931,93.93,4,2026-09-13 17:44:33.153
17550,4023,93.95,56,2026-09-13 17:44:33.153
4029,17553,98.42,10,2026-09-13 17:44:33.153
17557,17508,90.81,29,2026-09-13 17:44:33.153
17557,23842,90.87,12,2026-09-13 17:44:33.153
17558,4073,95.02,28,2026-09-13 17:44:33.153
17558,21104,95.07,26,2026-09-13 17:44:33.153
17502,17559,100.35,37,2026-09-13 17:44:33.153
17516,17566,98.14,5,2026-09-13 17:44:33.153
17567,23559,92.74,16,2026-09-13 17:44:33.153
17568,4063,95.13,86,2026-09-13 17:44:33.153
17570,4007,91.02,56,2026-09-13 17:44:33.153
17572,21119,96.15,28,2026-09-13 17:44:33.153
17573,3555,94.86,1,2026-09-13 17:44:33.153
17573,12700,94.87,21,2026-09-13 17:44:33.153
17573,20725,94.87,7,2026-09-13 17:44:33.153
17573,21092,94.87,43,2026-09-13 17:44:33.153
15305,17575,99.30,24,2026-09-13 17:44:33.153
5829,17575,99.30,23,2026-09-13 17:44:33.153
20988,17579,100.42,43,2026-09-13 17:44:33.153
23740,17579,100.39,9,2026-09-13 17:44:33.153
23822,17579,100.38,28,2026-09-13 17:44:33.153
17582,17581,93.52,5,2026-09-13 17:44:33.153
17582,4014,93.57,16,2026-09-13 17:44:33.153
17582,3809,93.61,2,2026-09-13 17:44:33.153
17582,3162,93.62,4,2026-09-13 17:44:33.153
17583,4007,91.02,30,2026-09-13 17:44:33.154
17583,17563,91.06,38,2026-09-13 17:44:33.154
17588,17511,96.07,71,2026-09-13 17:44:33.154
17588,4068,96.09,13,2026-09-13 17:44:33.154
17512,17589,99.75,11,2026-09-13 17:44:33.154
20954,17589,99.71,31,2026-09-13 17:44:33.154
21056,17589,99.71,23,2026-09-13 17:44:33.154
17593,23711,92.29,41,2026-09-13 17:44:33.154
17593,5921,92.35,19,2026-09-13 17:44:33.154
17593,20980,92.35,3,2026-09-13 17:44:33.154
17595,4070,95.64,26,2026-09-13 17:44:33.154
17596,23709,90.14,18,2026-09-13 17:44:33.154
17596,2707,90.16,39,2026-09-13 17:44:33.154
17596,23403,90.16,9,2026-09-13 17:44:33.154
17599,17530,96.87,34,2026-09-13 17:44:33.154
17599,17525,96.93,36,2026-09-13 17:44:33.154
5935,17600,98.95,30,2026-09-13 17:44:33.154
23794,17600,98.90,19,2026-09-13 17:44:33.154
21025,17600,98.90,2,2026-09-13 17:44:33.154
3741,17603,100.92,8,2026-09-13 17:44:33.154
17609,23217,94.58,3,2026-09-13 17:44:33.154
17609,3585,94.58,73,2026-09-13 17:44:33.154
17609,3813,94.58,17,2026-09-13 17:44:33.154
17611,5453,91.56,9,2026-09-13 17:44:33.154
17611,3827,91.58,10,2026-09-13 17:44:33.154
17616,17532,97.26,14,2026-09-13 17:44:33.154
17619,23840,93.38,32,2026-09-13 17:44:33.154
17619,5895,93.39,38,2026-09-13 17:44:33.154
17620,5907,91.13,6,2026-09-13 17:44:33.154
17620,17598,91.17,24,2026-09-13 17:44:33.154
17500,17623,99.67,32,2026-09-13 17:44:33.154
21025,17628,98.90,45,2026-09-13 17:44:33.154
17629,20980,92.35,90,2026-09-13 17:44:33.154
17632,23741,90.62,67,2026-09-13 17:44:33.154
17632,23845,90.69,5,2026-09-13 17:44:33.154
17633,4024,95.86,25,2026-09-13 17:44:33.154
21072,17634,99.39,35,2026-09-13 17:44:33.154
3828,17634,99.38,33,2026-09-13 17:44:33.154
17536,17638,98.00,71,2026-09-13 17:44:33.154
23822,17639,100.38,41,2026-09-13 17:44:33.154
17502,17639,100.35,12,2026-09-13 17:44:33.154
23782,17639,100.33,14,2026-09-13 17:44:33.154
3969,17640,98.53,11,2026-09-13 17:44:33.154
17531,17640,98.53,82,2026-09-13 17:44:33.154
21129,21028,91.79,48,2026-09-13 17:44:33.154
21129,21043,91.82,16,2026-09-13 17:44:33.154
5994,17602,96.83,1,2026-09-13 17:44:33.154
5995,15545,91.41,30,2026-09-13 17:44:33.155
5995,5929,91.43,6,2026-09-13 17:44:33.155
5999,4068,96.09,20,2026-09-13 17:44:33.155
6000,4000,95.67,95,2026-09-13 17:44:33.155
6001,17563,91.06,37,2026-09-13 17:44:33.155
6002,17517,97.11,17,2026-09-13 17:44:33.155
6007,17563,91.06,5,2026-09-13 17:44:33.155
6007,10888,91.08,32,2026-09-13 17:44:33.155
6007,4018,91.08,41,2026-09-13 17:44:33.155
6007,3836,91.09,7,2026-09-13 17:44:33.155
6008,5811,92.37,50,2026-09-13 17:44:33.155
6008,5828,92.37,23,2026-09-13 17:44:33.155
6008,23619,92.37,3,2026-09-13 17:44:33.155
6009,17569,96.51,66,2026-09-13 17:44:33.155
6009,17606,96.54,27,2026-09-13 17:44:33.155
6009,6004,96.63,2,2026-09-13 17:44:33.155
6011,17626,93.15,29,2026-09-13 17:44:33.155
6011,17590,93.21,33,2026-09-13 17:44:33.155
5855,6012,97.65,6,2026-09-13 17:44:33.155
21054,6012,97.56,9,2026-09-13 17:44:33.155
6017,17605,93.94,36,2026-09-13 17:44:33.155
6017,4023,93.95,10,2026-09-13 17:44:33.155
6018,5975,91.95,5,2026-09-13 17:44:33.155
6019,4063,95.13,3,2026-09-13 17:44:33.155
6019,3979,95.14,5,2026-09-13 17:44:33.155
6019,3847,95.22,41,2026-09-13 17:44:33.155
3712,6021,99.11,9,2026-09-13 17:44:33.155
6022,3989,94.82,26,2026-09-13 17:44:33.155
6022,3956,94.83,12,2026-09-13 17:44:33.155
6022,21092,94.87,23,2026-09-13 17:44:33.155
21005,6024,98.76,62,2026-09-13 17:44:33.155
6026,17598,91.17,13,2026-09-13 17:44:33.155
6026,5738,91.18,33,2026-09-13 17:44:33.155
6026,4008,91.18,1,2026-09-13 17:44:33.155
5585,6028,100.53,43,2026-09-13 17:44:33.155
6029,3162,93.62,18,2026-09-13 17:44:33.155
17531,6031,98.53,12,2026-09-13 17:44:33.155
17636,6031,98.52,35,2026-09-13 17:44:33.155
23433,6032,100.59,3,2026-09-13 17:44:33.155
6033,2898,92.68,30,2026-09-13 17:44:33.155
6033,20481,92.68,6,2026-09-13 17:44:33.155
6033,3426,92.68,10,2026-09-13 17:44:33.155
6033,2968,92.69,32,2026-09-13 17:44:33.155
3999,6038,98.87,3,2026-09-13 17:44:33.155
21053,6038,98.81,12,2026-09-13 17:44:33.155
6043,5929,91.43,65,2026-09-13 17:44:33.155
6044,5998,90.65,70,2026-09-13 17:44:33.155
6046,23731,92.11,24,2026-09-13 17:44:33.155
6046,17528,92.22,53,2026-09-13 17:44:33.155
6047,4008,91.18,10,2026-09-13 17:44:33.155
6048,17625,93.46,69,2026-09-13 17:44:33.155
6048,6015,93.48,1,2026-09-13 17:44:33.155
6049,17517,97.11,11,2026-09-13 17:44:33.156
6049,17617,97.16,41,2026-09-13 17:44:33.156
17637,6052,99.92,3,2026-09-13 17:44:33.156
21120,6052,99.91,14,2026-09-13 17:44:33.156
21103,6057,99.09,10,2026-09-13 17:44:33.156
6060,4068,96.09,57,2026-09-13 17:44:33.156
6060,17560,96.12,19,2026-09-13 17:44:33.156
6060,21119,96.15,1,2026-09-13 17:44:33.156
3959,6061,98.96,50,2026-09-13 17:44:33.156
6062,6027,93.05,50,2026-09-13 17:44:33.156
6064,4003,92.97,26,2026-09-13 17:44:33.156
6066,3813,94.58,30,2026-09-13 17:44:33.156
21054,6067,97.56,24,2026-09-13 17:44:33.156
6050,6067,97.56,27,2026-09-13 17:44:33.156
17636,6068,98.52,14,2026-09-13 17:44:33.156
5869,6068,98.48,17,2026-09-13 17:44:33.156
23598,6068,98.48,32,2026-09-13 17:44:33.156
17612,6068,98.48,2,2026-09-13 17:44:33.156
6070,23670,94.23,95,2026-09-13 17:44:33.156
6070,23809,94.24,5,2026-09-13 17:44:33.156
6071,6034,96.19,13,2026-09-13 17:44:33.156
6071,4036,96.20,82,2026-09-13 17:44:33.156
6076,17590,93.21,29,2026-09-13 17:44:33.156
6050,6078,97.56,55,2026-09-13 17:44:33.156
17591,6078,97.44,16,2026-09-13 17:44:33.156
6079,17590,93.21,3,2026-09-13 17:44:33.156
6080,4008,91.18,50,2026-09-13 17:44:33.156
17538,6082,98.31,41,2026-09-13 17:44:33.156
17578,6082,98.26,31,2026-09-13 17:44:33.156
6083,6058,94.84,1,2026-09-13 17:44:33.156
6083,21092,94.87,31,2026-09-13 17:44:33.156
6083,3424,94.88,55,2026-09-13 17:44:33.156
21133,21119,96.15,54,2026-09-13 17:44:33.156
21133,4036,96.20,12,2026-09-13 17:44:33.156
21133,17597,96.27,16,2026-09-13 17:44:33.156
21134,4003,92.97,31,2026-09-13 17:44:33.156
3975,21135,99.01,48,2026-09-13 17:44:33.156
17578,21137,98.26,39,2026-09-13 17:44:33.156
17594,21137,98.20,12,2026-09-13 17:44:33.156
21138,5895,93.39,11,2026-09-13 17:44:33.156
21140,4040,95.77,14,2026-09-13 17:44:33.156
21140,4024,95.86,21,2026-09-13 17:44:33.156
21140,17540,95.90,39,2026-09-13 17:44:33.156
6085,4000,95.67,2,2026-09-13 17:44:33.156
6085,17540,95.90,8,2026-09-13 17:44:33.156
6085,6006,95.92,32,2026-09-13 17:44:33.156
6085,23829,96.02,7,2026-09-13 17:44:33.156
6086,3269,95.57,3,2026-09-13 17:44:33.156
6086,3433,95.57,10,2026-09-13 17:44:33.156
3991,6087,100.01,15,2026-09-13 17:44:33.157
5781,6087,99.99,2,2026-09-13 17:44:33.157
3924,6087,99.96,3,2026-09-13 17:44:33.157
6088,17597,96.27,10,2026-09-13 17:44:33.157
6089,3545,93.99,10,2026-09-13 17:44:33.157
6089,5723,93.99,0,2026-09-13 17:44:33.157
6090,21077,93.43,25,2026-09-13 17:44:33.157
6090,6015,93.48,6,2026-09-13 17:44:33.157
6090,21080,93.49,1,2026-09-13 17:44:33.157
6090,6045,93.49,21,2026-09-13 17:44:33.157
6091,23655,92.41,1,2026-09-13 17:44:33.157
6091,3502,92.43,11,2026-09-13 17:44:33.157
6091,3868,92.44,61,2026-09-13 17:44:33.157
6091,20961,92.45,3,2026-09-13 17:44:33.157
21091,6092,100.75,31,2026-09-13 17:44:33.157
17591,6095,97.44,1,2026-09-13 17:44:33.157
6097,6069,96.60,1,2026-09-13 17:44:33.157
6097,6004,96.63,9,2026-09-13 17:44:33.157
6097,6051,96.66,23,2026-09-13 17:44:33.157
6098,23829,96.02,20,2026-09-13 17:44:33.157
6098,17597,96.27,43,2026-09-13 17:44:33.157
6098,6072,96.28,17,2026-09-13 17:44:33.157
6098,17576,96.35,11,2026-09-13 17:44:33.157
6099,17602,96.83,38,2026-09-13 17:44:33.157
6101,17576,96.35,28,2026-09-13 17:44:33.157
6101,6013,96.37,14,2026-09-13 17:44:33.157
6101,17580,96.41,15,2026-09-13 17:44:33.157
6102,6104,97.63,67,2026-09-13 17:44:33.157
21142,3847,95.22,6,2026-09-13 17:44:33.157
21142,23749,95.26,35,2026-09-13 17:44:33.157
21142,4060,95.27,3,2026-09-13 17:44:33.157
21144,17580,96.41,55,2026-09-13 17:44:33.157
21144,6051,96.66,21,2026-09-13 17:44:33.157
